"","Region","SurveyName","Year","Species","Common","Bin","WTCPUE","HaulProportion","HaulBin"
"2110","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2006","Platichthys stellatus","Starry flounder","Abundant",836.47750413,0.164893617021277,"Less Common"
"2111","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2006","Pleuronectes quadrituberculatus","Alaska plaice","Highly Abundant",4863.85417593,0.683510638297872,"Common"
"2112","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2006","Podothecus accipenserinus","Sturgeon poacher","Common",178.89734459,0.632978723404255,"Common"
"2113","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2006","Reinhardtius hippoglossoides","Greenland halibut","Common",145.8976608,0.148936170212766,"Less Common"
"2114","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2006","Sarritor frenatus","Sawback poacher","Common",4.51343283,0.172872340425532,"Less Common"
"2115","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2006","Telmessus cheiragonus","Helmet crab","Common",7.83759967,0.0771276595744681,"Rare"
"2116","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2006","Thaleichthys pacificus","Eulachon","Common",13.45669827,0.0984042553191489,"Rare"
"2117","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2006","Triglops pingelii","Ribbed sculpin","Less Common",3.45186921,0.138297872340426,"Less Common"
"2118","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Anoplopoma fimbria","Sablefish","Rare",0.26975511,0.00531914893617021,"Rare"
"2119","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Arctoraja parmifera","Alaska skate","Highly Abundant",3768.78217923,0.965425531914894,"Highly Abundant"
"2120","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Aspidophoroides monopterygius","Alligatorfish","Rare",0.10394047,0.074468085106383,"Rare"
"2121","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Asterias amurensis","North pacific seastar","Highly Abundant",6875.83069374,0.654255319148936,"Common"
"2122","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Aulacofusus herendeeni","Thin-ribbed whelk","Less Common",1.30245551,0.0319148936170213,"Rare"
"2123","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Bathymaster signatus","Searcher","Common",51.50772197,0.146276595744681,"Less Common"
"2124","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Boreogadus saida","Arctic cod","Common",20.87234986,0.231382978723404,"Less Common"
"2125","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Chionoecetes bairdi","Tanner crab","Abundant",971.14110775,0.747340425531915,"Common"
"2126","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Chionoecetes opilio","Snow crab","Abundant",2235.15831171,0.691489361702128,"Common"
"2127","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Ciliatocardium ciliatum","Hairy cockle","Less Common",1.90352366,0.0664893617021277,"Rare"
"2128","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Clupea pallasii","Pacific herring","Common",206.90155294,0.305851063829787,"Common"
"2129","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Crossaster papposus","Common sunstar","Common",5.54984183,0.0664893617021277,"Rare"
"2130","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Ctenodiscus crispatus","Mud star","Abundant",290.35637173,0.212765957446809,"Less Common"
"2131","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Dasycottus setiger","Spinyhead sculpin","Common",14.92696706,0.154255319148936,"Less Common"
"2132","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Echinarachnius parma","Common sand dollar","Common",4.9125543,0.0345744680851064,"Rare"
"2133","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Elassochirus cavimanus","Purple hermit","Common",19.11835227,0.0558510638297872,"Rare"
"2134","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Eleginus gracilis","Saffron cod","Common",15.02584621,0.0186170212765957,"Rare"
"2135","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Enteroctopus dofleini","North pacific giant octopus","Common",17.3416075,0.0585106382978723,"Rare"
"2136","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Erimacrus isenbeckii","Hair crab","Common",16.44294773,0.156914893617021,"Less Common"
"2137","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Evasterias echinosoma","Giant sea star","Common",59.25176419,0.0531914893617021,"Rare"
"2138","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Gadus chalcogrammus","Walleye pollock","Highly Abundant",33171.01639455,0.954787234042553,"Highly Abundant"
"2139","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Gadus macrocephalus","Pacific cod","Highly Abundant",3663.62560919,0.978723404255319,"Highly Abundant"
"2140","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Glebocarcinus oregonensis","Pygmy rock crab","Less Common",0.55761456,0.0611702127659574,"Rare"
"2141","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Glyptocephalus zachirus","Rex sole","Common",117.77492328,0.199468085106383,"Less Common"
"2142","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Gorgonocephalus eucnemis","Basket star","Abundant",1610.81620985,0.593085106382979,"Common"
"2143","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Gymnocanthus galeatus","Armorhead sculpin","Common",12.65041662,0.023936170212766,"Rare"
"2144","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Gymnocanthus pistilliger","Threaded sculpin","Common",31.54050201,0.122340425531915,"Less Common"
"2145","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Hemilepidotus jordani","Yellow irish lord","Common",261.92170507,0.154255319148936,"Less Common"
"2146","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Hemilepidotus papilio","Butterfly sculpin","Common",15.97199024,0.0558510638297872,"Rare"
"2147","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Hemitripterus bolini","Bigmouth sculpin","Common",198.69221511,0.172872340425532,"Less Common"
"2148","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Hexagrammos stelleri","Whitespotted greenling","Less Common",1.53086611,0.023936170212766,"Rare"
"2149","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Hippoglossus stenolepis","Pacific halibut","Abundant",1123.68824472,0.781914893617021,"Abundant"
"2150","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Hyas coarctatus","Arctic lyre crab","Common",212.80237588,0.414893617021277,"Common"
"2151","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Hyas lyratus","Pacific lyre crab","Common",53.47867108,0.414893617021277,"Common"
"2152","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Icelus spatula","Spatulate sculpin","Rare",0.46395814,0.11968085106383,"Less Common"
"2153","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Icelus spiniger","Thorny sculpin","Less Common",3.96197004,0.167553191489362,"Less Common"
"2154","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Isopsetta isolepis","Butter sole","Common",7.52028705,0.0212765957446809,"Rare"
"2155","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Labidochirus splendescens","Splendid hermit","Common",32.18705965,0.375,"Common"
"2156","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Lepidopsetta sp.","Rock soles","Highly Abundant",16689.38052956,0.88563829787234,"Abundant"
"2157","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Leptasterias arctica","Arctic star","Common",39.71768242,0.196808510638298,"Less Common"
"2158","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Leptasterias groenlandica","Greenland star","Rare",0.28666999,0.0691489361702128,"Rare"
"2159","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Leptoclinus maculatus","Daubed shanny","Rare",0.0675535,0.0638297872340425,"Rare"
"2160","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Leptychaster anomalus","Pentagonal sand star","Rare",0.0484082,0.0132978723404255,"Rare"
"2161","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Lethasterias nanimensis","Black spined sea star","Common",166.10094544,0.202127659574468,"Less Common"
"2162","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Limanda aspera","Yellowfin sole","Highly Abundant",16254.36803862,0.659574468085106,"Common"
"2163","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Limanda sakhalinensis","Sakhalin sole","Rare",0.21864658,0.0265957446808511,"Rare"
"2164","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Lycodes brevipes","Shortfin eelpout","Common",189.46514635,0.26063829787234,"Common"
"2165","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Lycodes palearis","Wattled eelpout","Common",79.65995924,0.308510638297872,"Common"
"2166","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Lycodes raridens","Marbled eelpout","Common",26.8909598,0.0718085106382979,"Rare"
"2167","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Mallotus villosus","Capelin","Less Common",3.40417232,0.191489361702128,"Less Common"
"2168","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Megangulus luteus","Alaskan great tellin","Less Common",1.11934581,0.0611702127659574,"Rare"
"2169","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Myoxocephalus jaok","Plain sculpin","Abundant",582.50777187,0.308510638297872,"Common"
"2170","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Myoxocephalus polyacanthocephalus","Great sculpin","Abundant",533.46833673,0.51063829787234,"Common"
"2171","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Myoxocephalus scorpius","Shorthorn sculpin","Common",118.81371356,0.132978723404255,"Less Common"
"2172","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Myzopsetta proboscidea","Longhead dab","Common",124.78543282,0.148936170212766,"Less Common"
"2173","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Neocrangon communis","Gray shrimp","Rare",0.1461426,0.122340425531915,"Less Common"
"2174","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Occella dodecaedron","Bering poacher","Less Common",2.32828008,0.0851063829787234,"Rare"
"2175","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Oregonia gracilis","Graceful decorator crab","Less Common",4.02661523,0.146276595744681,"Less Common"
"2176","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Pagurus aleuticus","Aleutian hermit","Abundant",714.84392069,0.36436170212766,"Common"
"2177","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Pagurus brandti","Sponge hermit","Common",5.53066813,0.00797872340425532,"Rare"
"2178","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Pagurus capillatus","Hairy hermit crab","Common",204.80990359,0.276595744680851,"Common"
"2179","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Pagurus confragosus","Knobbyhand hermit","Common",133.62861052,0.25,"Less Common"
"2180","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Pagurus ochotensis","Alaskan hermit crab","Common",126.41626076,0.287234042553192,"Common"
"2181","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Pagurus rathbuni","Longfinger hermit","Common",130.092061,0.284574468085106,"Common"
"2182","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Pagurus trigonocheirus","Fuzzy hermit","Abundant",957.54804787,0.550531914893617,"Common"
"2183","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Paralithodes camtschaticus","Red king crab","Abundant",717.52232742,0.247340425531915,"Less Common"
"2184","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Paralithodes platypus","Blue king crab","Common",78.33397728,0.0957446808510638,"Rare"
"2185","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Patinopecten caurinus","Weathervane scallop","Common",89.47874063,0.0478723404255319,"Rare"
"2186","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Platichthys stellatus","Starry flounder","Abundant",734.01668337,0.180851063829787,"Less Common"
"2187","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Pleuronectes quadrituberculatus","Alaska plaice","Highly Abundant",3238.54471304,0.696808510638298,"Common"
"2188","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Podothecus accipenserinus","Sturgeon poacher","Common",158.7505952,0.590425531914894,"Common"
"2189","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Reinhardtius hippoglossoides","Greenland halibut","Common",118.43598975,0.223404255319149,"Less Common"
"2190","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Sarritor frenatus","Sawback poacher","Common",11.15776438,0.117021276595745,"Less Common"
"2191","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Telmessus cheiragonus","Helmet crab","Common",8.82538504,0.0718085106382979,"Rare"
"2192","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Thaleichthys pacificus","Eulachon","Common",27.24597305,0.127659574468085,"Less Common"
"2193","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2007","Triglops pingelii","Ribbed sculpin","Less Common",3.49612465,0.0984042553191489,"Rare"
"2194","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Anoplopoma fimbria","Sablefish","Rare",0.18374547,0.00266666666666667,"Rare"
"2195","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Arctoraja parmifera","Alaska skate","Highly Abundant",2819.66292915,0.925333333333333,"Highly Abundant"
"2196","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Aspidophoroides monopterygius","Alligatorfish","Rare",0.12988055,0.0746666666666667,"Rare"
"2197","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Asterias amurensis","North pacific seastar","Highly Abundant",6201.74273321,0.68,"Common"
"2198","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Aulacofusus herendeeni","Thin-ribbed whelk","Less Common",0.47407871,0.0106666666666667,"Rare"
"2199","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Bathymaster signatus","Searcher","Common",28.54467191,0.136,"Less Common"
"2200","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Boreogadus saida","Arctic cod","Abundant",322.93400476,0.269333333333333,"Common"
"2201","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Chionoecetes bairdi","Tanner crab","Abundant",765.6515371,0.698666666666667,"Common"
"2202","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Chionoecetes opilio","Snow crab","Abundant",1823.87972453,0.765333333333333,"Abundant"
"2203","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Ciliatocardium ciliatum","Hairy cockle","Rare",0.34422981,0.0506666666666667,"Rare"
"2204","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Clupea pallasii","Pacific herring","Abundant",602.06071686,0.362666666666667,"Common"
"2205","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Crossaster papposus","Common sunstar","Less Common",3.13002642,0.0826666666666667,"Rare"
"2206","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Ctenodiscus crispatus","Mud star","Abundant",707.07724475,0.186666666666667,"Less Common"
"2207","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Dasycottus setiger","Spinyhead sculpin","Common",6.68774871,0.141333333333333,"Less Common"
"2208","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Echinarachnius parma","Common sand dollar","Common",7.33023964,0.04,"Rare"
"2209","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Elassochirus cavimanus","Purple hermit","Common",15.77137429,0.0586666666666667,"Rare"
"2210","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Eleginus gracilis","Saffron cod","Less Common",0.99657783,0.0826666666666667,"Rare"
"2211","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Enteroctopus dofleini","North pacific giant octopus","Common",7.07128734,0.056,"Rare"
"2212","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Erimacrus isenbeckii","Hair crab","Common",18.98649449,0.152,"Less Common"
"2213","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Evasterias echinosoma","Giant sea star","Common",60.38623134,0.0533333333333333,"Rare"
"2214","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Gadus chalcogrammus","Walleye pollock","Highly Abundant",23128.41616713,0.888,"Abundant"
"2215","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Gadus macrocephalus","Pacific cod","Highly Abundant",3420.86498898,0.909333333333333,"Highly Abundant"
"2216","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Glebocarcinus oregonensis","Pygmy rock crab","Rare",0.32906076,0.048,"Rare"
"2217","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Glyptocephalus zachirus","Rex sole","Common",127.4974265,0.192,"Less Common"
"2218","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Gorgonocephalus eucnemis","Basket star","Abundant",1747.77125231,0.653333333333333,"Common"
"2219","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Gymnocanthus galeatus","Armorhead sculpin","Common",24.2452677,0.0293333333333333,"Rare"
"2220","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Gymnocanthus pistilliger","Threaded sculpin","Common",15.92521213,0.138666666666667,"Less Common"
"2221","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Hemilepidotus jordani","Yellow irish lord","Abundant",369.85887396,0.186666666666667,"Less Common"
"2222","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Hemilepidotus papilio","Butterfly sculpin","Common",4.92954632,0.032,"Rare"
"2223","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Hemitripterus bolini","Bigmouth sculpin","Common",244.24427451,0.229333333333333,"Less Common"
"2224","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Hexagrammos stelleri","Whitespotted greenling","Less Common",0.98095883,0.04,"Rare"
"2225","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Hippoglossus stenolepis","Pacific halibut","Abundant",1071.14496203,0.805333333333333,"Abundant"
"2226","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Hyas coarctatus","Arctic lyre crab","Abundant",299.16277098,0.437333333333333,"Common"
"2227","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Hyas lyratus","Pacific lyre crab","Common",33.64989098,0.416,"Common"
"2228","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Icelus spatula","Spatulate sculpin","Rare",0.20641917,0.0773333333333333,"Rare"
"2229","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Icelus spiniger","Thorny sculpin","Common",6.57175259,0.178666666666667,"Less Common"
"2230","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Isopsetta isolepis","Butter sole","Less Common",3.06142073,0.016,"Rare"
"2231","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Labidochirus splendescens","Splendid hermit","Common",30.18365784,0.392,"Common"
"2232","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Lepidopsetta sp.","Rock soles","Highly Abundant",17235.77110273,0.832,"Abundant"
"2233","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Leptasterias arctica","Arctic star","Common",61.24651731,0.237333333333333,"Less Common"
"2234","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Leptasterias groenlandica","Greenland star","Rare",0.06424982,0.0213333333333333,"Rare"
"2235","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Leptoclinus maculatus","Daubed shanny","Rare",0.21758243,0.133333333333333,"Less Common"
"2236","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Leptychaster anomalus","Pentagonal sand star","Rare",0.13471194,0.024,"Rare"
"2237","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Lethasterias nanimensis","Black spined sea star","Common",142.99790274,0.213333333333333,"Less Common"
"2238","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Limanda aspera","Yellowfin sole","Highly Abundant",15694.19442497,0.648,"Common"
"2239","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Limanda sakhalinensis","Sakhalin sole","Less Common",0.57301957,0.032,"Rare"
"2240","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Lumpenus sagitta","Snake prickleback","Rare",0.01507248,0.0106666666666667,"Rare"
"2241","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Lycodes brevipes","Shortfin eelpout","Common",138.6708079,0.208,"Less Common"
"2242","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Lycodes palearis","Wattled eelpout","Common",35.19292016,0.256,"Common"
"2243","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Lycodes raridens","Marbled eelpout","Common",7.84057142,0.048,"Rare"
"2244","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Mallotus villosus","Capelin","Common",12.74549207,0.405333333333333,"Common"
"2245","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Megangulus luteus","Alaskan great tellin","Less Common",1.79989808,0.096,"Rare"
"2246","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Myoxocephalus jaok","Plain sculpin","Abundant",426.15261219,0.333333333333333,"Common"
"2247","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Myoxocephalus polyacanthocephalus","Great sculpin","Abundant",577.23467217,0.544,"Common"
"2248","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Myoxocephalus scorpius","Shorthorn sculpin","Common",93.25448488,0.144,"Less Common"
"2249","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Myzopsetta proboscidea","Longhead dab","Common",79.91522942,0.12,"Less Common"
"2250","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Neocrangon communis","Gray shrimp","Rare",0.11193772,0.0586666666666667,"Rare"
"2251","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Occella dodecaedron","Bering poacher","Less Common",1.27271276,0.0906666666666667,"Rare"
"2252","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Oregonia gracilis","Graceful decorator crab","Less Common",3.26834788,0.138666666666667,"Less Common"
"2253","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Pagurus aleuticus","Aleutian hermit","Abundant",518.59549839,0.357333333333333,"Common"
"2254","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Pagurus brandti","Sponge hermit","Common",37.90558547,0.0906666666666667,"Rare"
"2255","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Pagurus capillatus","Hairy hermit crab","Abundant",336.3421474,0.376,"Common"
"2256","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Pagurus confragosus","Knobbyhand hermit","Common",104.15635862,0.248,"Less Common"
"2257","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Pagurus ochotensis","Alaskan hermit crab","Common",78.94474569,0.272,"Common"
"2258","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Pagurus rathbuni","Longfinger hermit","Common",165.69012564,0.248,"Less Common"
"2259","Eastern Bering Sea","Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","2008","Pagurus trigonocheirus","Fuzzy hermit","Abundant",852.77828122,0.498666666666667,"Common"
